,Country,Distance,Food Type,Monument,Price,Rating,Review Count
414,US,1996.4014734349798,Bakeries,Brooklyn Bridge,2,4.0,4029
415,US,436.81474273141396,Seafood,Brooklyn Bridge,2,4.5,418
416,US,1881.3660420683082,Italian,Brooklyn Bridge,1,4.5,1652
417,US,1207.4769487719739,Burgers,Brooklyn Bridge,1,4.5,1316
418,US,1160.499108132578,Sandwiches,Brooklyn Bridge,1,4.5,990
419,US,1894.2325140398739,Cuban,Brooklyn Bridge,2,4.0,2984
420,US,1547.034805683406,Cajun/Creole,Brooklyn Bridge,2,4.5,1576
421,US,1064.105454585856,Chinese,Brooklyn Bridge,1,4.0,1351
422,US,1266.892646504472,Chinese,Brooklyn Bridge,1,4.5,926
423,US,1802.410820819762,American (New),Brooklyn Bridge,3,4.0,2777
464,US,590.1057498546979,Food Stands,Times Square,1,4.5,8722
465,US,445.641905361002,Coffee & Tea,Times Square,1,4.5,3194
466,US,409.980020645116,French,Times Square,4,4.5,2096
467,US,270.47420314277196,Steakhouses,Times Square,4,4.5,2377
468,US,640.5128814402799,Ramen,Times Square,2,4.0,4746
469,US,146.042336503642,American (Traditional),Times Square,2,4.0,3367
470,US,530.017157778212,Ramen,Times Square,2,4.0,3058
472,US,207.46253930457198,Italian,Times Square,2,4.0,2811
473,US,891.3790635332539,Bagels,Times Square,1,4.5,2079
476,US,651.956187173868,Thai,Times Square,2,4.0,2129
477,US,345.42151713515597,Burgers,Times Square,2,4.0,2814
478,US,269.21040807472,Italian,Times Square,2,4.0,1620
479,US,176.29842385849398,Italian,Times Square,2,4.0,1713
480,US,921.641627676936,Steakhouses,Times Square,4,4.0,2061
481,US,607.7826918126299,American (New),Times Square,2,4.0,1689
482,US,973.63994236677,Tapas Bars,Times Square,2,4.0,1671
483,US,509.23997310543797,Desserts,Times Square,1,4.0,1539
484,US,752.0805418976299,American (Traditional),The White House,2,4.0,10470
485,US,276.564732509098,Bars,The White House,2,4.0,6310
486,US,1138.423884694298,Greek,The White House,3,4.0,3871
487,US,1347.8373710367719,Indian,The White House,3,4.5,2587
489,US,845.6442912720498,Brazilian,The White House,3,4.0,1556
490,US,1581.283332605812,Brasseries,The White House,3,4.0,2351
491,US,1544.274975715252,American (New),The White House,3,4.0,1971
492,US,360.38578970709597,Seafood,The White House,3,4.5,889
493,US,385.831873945116,Seafood,The White House,2,3.5,1858
494,US,892.521893686744,Pizza,The White House,1,4.5,781
495,US,1243.71689071312,Pizza,The White House,2,4.0,2649
496,US,2166.438358171276,Bakeries,The White House,2,4.5,3639
497,US,1469.654436761462,Ramen,The White House,2,4.0,2317
499,US,551.65577564306,Mexican,The White House,1,4.0,1270
500,US,604.7807342274659,Pizza,The White House,1,4.5,426
501,US,1197.591330949218,American (Traditional),The White House,2,4.0,1367
502,US,1120.857547846546,American (Traditional),The White House,2,4.0,1491
503,US,1057.28816095492,Sandwiches,The White House,2,4.5,667
714,US,1215.676559568338,Breakfast & Brunch,Niagara Falls,1,4.5,255
716,US,1418.47754900251,Indian,Niagara Falls,2,4.0,455
723,US,1444.118296431986,Pizza,Niagara Falls,1,4.5,182
725,US,1020.56728529658,American (New),Niagara Falls,2,4.5,149
791,US,240.653853766158,American (New),Las Vegas,2,4.5,1731
792,US,366.649046799744,American (New),Las Vegas,2,4.0,2045
793,US,287.47207362699396,Pizza,Las Vegas,2,4.0,1861
794,US,298.966233860846,Vegan,Las Vegas,2,4.5,1097
795,US,126.77564777740798,Thai,Las Vegas,2,4.0,1482
796,US,317.787368922314,American (Traditional),Las Vegas,3,4.5,814
797,US,430.36702131769204,Steakhouses,Las Vegas,4,4.5,632
798,US,242.939592126128,Donuts,Las Vegas,1,4.5,719
799,US,940.1162214640619,Breakfast & Brunch,Las Vegas,2,4.5,920
800,US,281.63104957504,Steakhouses,Las Vegas,3,4.5,508
801,US,97.34670067137199,American (New),Las Vegas,2,4.0,822
802,US,104.366671202294,Lounges,Las Vegas,2,4.5,310
803,US,304.890392071982,Steakhouses,Las Vegas,2,4.0,958
804,US,165.030632584372,American (New),Las Vegas,2,4.0,973
805,US,774.223117180514,Cafes,Las Vegas,2,4.5,735
806,US,72.495999652118,American (New),Las Vegas,2,4.0,994
807,US,202.57175778044999,Bars,Las Vegas,2,3.5,1373
808,US,275.947441023044,Cocktail Bars,Las Vegas,2,4.5,328
809,US,1305.9289847107138,Sandwiches,Las Vegas,1,4.5,588
810,US,1745.5108800682158,Tacos,Las Vegas,1,4.5,1423
872,US,340.580291373918,French,St. Paul's Cathedral,3,4.5,349
873,US,902.9680710246761,Asian Fusion,St. Paul's Cathedral,1,4.5,127
874,US,1051.080721567096,Mexican,St. Paul's Cathedral,1,4.5,183
875,US,586.1536496817159,Sandwiches,St. Paul's Cathedral,2,3.5,523
876,US,971.3851934578399,Asian Fusion,St. Paul's Cathedral,2,4.0,297
877,US,2357.842975698016,Thai,St. Paul's Cathedral,1,4.5,899
878,US,310.378509105224,American (Traditional),St. Paul's Cathedral,2,4.0,323
879,US,297.280200763146,American (New),St. Paul's Cathedral,2,4.0,164
880,US,1053.1129576558699,Coffee & Tea,St. Paul's Cathedral,1,5.0,102
881,US,2060.6176492445857,Bars,St. Paul's Cathedral,2,3.5,938
882,US,1509.4331855576618,Pizza,St. Paul's Cathedral,2,4.0,289
883,US,872.210698560858,Japanese,St. Paul's Cathedral,1,4.0,245
884,US,177.97759923658597,Creperies,St. Paul's Cathedral,2,4.0,139
885,US,2958.6202973950058,Bakeries,St. Paul's Cathedral,1,4.5,375
886,US,2028.517349338378,Vegan,St. Paul's Cathedral,2,4.5,179
887,US,1507.4463412254559,Breakfast & Brunch,St. Paul's Cathedral,1,4.0,261
888,US,454.121550007802,Indian,St. Paul's Cathedral,2,4.0,207
889,US,2446.0004317128137,Coffee & Tea,St. Paul's Cathedral,1,4.5,292
890,US,926.324558272972,Barbeque,St. Paul's Cathedral,2,4.0,160
892,US,1287.3553627616318,Bakeries,Central Park,2,4.5,2143
893,US,954.3825644771059,Comfort Food,Central Park,2,4.0,2885
894,US,2621.905791013444,Food Stands,Central Park,1,4.5,8722
895,US,704.7816166849459,Cuban,Central Park,2,4.0,2263
896,US,969.72801019365,Burgers,Central Park,2,4.0,2219
897,US,1799.2578847727718,French,Central Park,4,4.5,1354
898,US,1588.804838819938,Thai,Central Park,2,4.5,1588
899,US,1073.931522805262,Vegetarian,Central Park,3,4.0,1175
900,US,1446.080005448336,Italian,Central Park,2,4.0,1957
901,US,1569.2602125695519,Japanese,Central Park,2,4.0,1468
902,US,1042.825555388328,Seafood,Central Park,3,4.0,905
903,US,1282.91538633963,Seafood,Central Park,2,4.0,1055
904,US,977.3017964614119,Burgers,Central Park,2,4.0,1256
905,US,1340.086894203872,Bakeries,Central Park,1,4.5,770
906,US,2784.518393305562,Coffee & Tea,Central Park,1,4.5,3194
907,US,668.7629221399139,Greek,Central Park,2,3.5,1314
908,US,1006.48070169912,Seafood,Central Park,2,4.0,901
909,US,1007.8408456998959,Chinese,Central Park,2,4.0,1038
910,US,2742.752318018892,French,Central Park,4,4.5,2096
912,US,3653.483278715888,Steakhouses,Mount Rushmore,2,4.0,172
961,US,1374.596198097076,Seafood,Space Needle,2,4.5,5531
962,US,1281.735615878582,Bakeries,Space Needle,1,4.5,4962
963,US,761.242109124884,Cajun/Creole,Space Needle,2,4.0,3333
964,US,1234.934633658486,Italian,Space Needle,2,4.5,3257
965,US,653.4933511716799,Sushi Bars,Space Needle,3,4.5,1778
966,US,316.706433180554,Breakfast & Brunch,Space Needle,2,4.5,1510
967,US,1062.037360631608,Greek,Space Needle,2,4.0,3240
968,US,832.219163634528,Sushi Bars,Space Needle,2,4.0,2977
969,US,1068.151575459384,Pizza,Space Needle,2,4.0,3608
971,US,1436.2381945041159,Bakeries,Space Needle,1,4.5,1927
972,US,1295.309346270222,Bakeries,Space Needle,1,4.5,1957
973,US,839.00793477171,Italian,Space Needle,2,4.5,1502
974,US,1332.21218388687,Cheese Shops,Space Needle,1,4.0,2173
975,US,1585.6898551944319,Japanese,Space Needle,2,4.0,3722
976,US,1255.89587371904,Breakfast & Brunch,Space Needle,1,4.0,2458
977,US,557.951631848616,American (New),Space Needle,2,4.5,724
979,US,3.2403571660640003,American (New),Space Needle,3,4.0,1493
980,US,1453.6736847678378,Coffee & Tea,Space Needle,2,4.5,1087
1022,US,2354.830689529666,American (New),Alcatraz,4,4.5,4719
1023,US,2308.216347780192,Seafood,Alcatraz,2,4.0,3993
1024,US,2251.023192522676,British,Alcatraz,1,4.5,2513
1025,US,3464.1155733762257,Asian Fusion,Alcatraz,3,4.5,4239
1026,US,3727.993198719174,American (Traditional),Alcatraz,3,4.0,6199
1027,US,2043.709297493194,Seafood,Alcatraz,3,4.0,2984
1028,US,3055.431276782894,Breakfast & Brunch,Alcatraz,2,4.0,3811
1029,US,3925.203795631896,Greek,Alcatraz,3,4.5,4000
1030,US,3207.5987658326876,Pizza,Alcatraz,2,4.0,3936
1031,US,2360.2475269631,Breakfast & Brunch,Alcatraz,2,4.5,1738
1032,US,3283.562519335124,Seafood,Alcatraz,2,4.5,2998
1033,US,3293.1178346069396,Pizza,Alcatraz,1,4.5,2806
1034,US,2284.418999058834,Bars,Alcatraz,2,4.0,2151
1035,US,2177.438250823232,Bakeries,Alcatraz,2,4.0,2848
1037,US,2327.9596834246618,American (New),Alcatraz,2,4.5,834
1038,US,3208.041983540444,French,Alcatraz,4,4.5,1385
1040,US,2820.600566013818,American (New),Alcatraz,3,4.0,1961
1050,US,1446.1512440099739,American (Traditional),Washington Monument,2,4.0,10470
1051,US,961.929629907244,Bars,Washington Monument,2,4.0,6310
