,Country,Distance,Food Type,Monument,Price,Rating,Review Count
502,US,1120.857547846546,American (Traditional),The White House,2,4.0,1491
503,US,1057.28816095492,Sandwiches,The White House,2,4.5,667
504,FR,714.5409372059839,French,Louvre Museum,2,4.5,571
506,FR,1605.9355883236758,Kosher,Louvre Museum,1,4.5,1385
507,FR,536.637416855202,Japanese,Louvre Museum,2,4.5,247
508,FR,957.3526696831219,Tapas Bars,Louvre Museum,2,4.5,503
509,FR,287.70133280043,Breakfast & Brunch,Louvre Museum,3,4.5,226
511,FR,831.791021902024,French,Louvre Museum,4,4.0,336
513,FR,826.2588081481119,Brasseries,Louvre Museum,3,4.5,206
514,FR,734.230883961558,Bistros,Louvre Museum,2,4.5,196
515,FR,744.2704341897099,French,Louvre Museum,3,4.0,313
516,FR,822.6503714276839,Creperies,Louvre Museum,2,4.5,162
518,FR,213.87883561891599,Lounges,Louvre Museum,3,4.0,292
519,FR,638.777117161636,Modern European,Louvre Museum,4,4.5,118
521,FR,677.0875036590339,Modern European,Louvre Museum,4,4.0,182
522,FR,865.57479476786,Lebanese,Louvre Museum,1,4.5,136
523,FR,1320.784153203892,Bistros,Louvre Museum,3,4.5,293
525,BE,398.75181382417196,Breakfast & Brunch,"Manneken Pis, Brussels",2,4.0,473
526,BE,409.368115459108,Fish & Chips,"Manneken Pis, Brussels",2,4.5,369
527,BE,609.80094096653,Seafood,"Manneken Pis, Brussels",2,4.5,258
528,BE,475.74322103964795,Beer Bar,"Manneken Pis, Brussels",2,4.0,481
529,BE,212.07440659609597,Beer Bar,"Manneken Pis, Brussels",2,4.5,189
530,BE,485.016737658784,Belgian,"Manneken Pis, Brussels",2,4.0,344
531,BE,99.389205958686,Belgian,"Manneken Pis, Brussels",2,4.0,241
532,BE,175.56754290216398,Bagels,"Manneken Pis, Brussels",2,4.0,141
533,BE,413.858253721438,Italian,"Manneken Pis, Brussels",2,4.5,106
535,BE,349.126249519154,Belgian,"Manneken Pis, Brussels",2,4.0,177
538,BE,170.601836945002,Wine Bars,"Manneken Pis, Brussels",2,4.0,124
539,BE,542.23973651726,Modern European,"Manneken Pis, Brussels",2,4.0,134
540,BE,1488.758148913368,Italian,"Manneken Pis, Brussels",2,4.5,104
541,BE,857.938655748336,Cafes,"Manneken Pis, Brussels",2,4.0,181
544,GB,1608.341731869756,Indian,Buckingham Palace,2,4.5,1150
549,GB,1056.3968794948,Coffee & Tea,Buckingham Palace,1,4.5,306
550,GB,1301.546150319422,Indian,Buckingham Palace,2,4.5,287
552,GB,697.951689574076,Cafes,Buckingham Palace,3,4.0,428
553,GB,1267.5076400139399,French,Buckingham Palace,3,4.0,530
554,GB,1254.3298030780159,British,Buckingham Palace,4,4.5,252
555,GB,1475.0912089285418,Wine Bars,Buckingham Palace,2,4.5,371
558,GB,1220.147336987666,Steakhouses,Buckingham Palace,2,4.5,288
559,GB,677.55250700237,American (Traditional),Buckingham Palace,2,4.5,189
560,GB,1450.1176803446099,Dim Sum,Buckingham Palace,3,4.0,441
561,GB,1163.65797668961,Mediterranean,Buckingham Palace,3,4.5,232
562,GB,1297.401116512682,British,Buckingham Palace,1,4.0,327
631,IT,527.903941470912,Sandwiches,Florence Cathedral,1,4.5,857
632,IT,443.375170731488,Italian,Florence Cathedral,2,4.5,530
633,IT,501.26225376305604,Tuscan,Florence Cathedral,3,4.5,428
634,IT,515.66706197569,Italian,Florence Cathedral,2,4.5,289
635,IT,396.62308058246,Italian,Florence Cathedral,2,4.0,587
636,IT,642.28689232776,Ice Cream & Frozen Yogurt,Florence Cathedral,1,4.5,264
637,IT,563.5566284868299,Tuscan,Florence Cathedral,2,4.5,181
638,IT,485.99768510634397,Pizza,Florence Cathedral,1,4.5,147
639,IT,404.528807709282,Tuscan,Florence Cathedral,2,4.5,168
640,IT,515.6172023694139,Museums,Florence Cathedral,2,4.5,194
641,IT,203.74645013006202,Italian,Florence Cathedral,3,4.5,118
